dataset,percent labeled,fold,base,filter,f1-score,mean squared error,accuracy score
Modeling.csv,0.2,1,KNeighborsClassifier,ENN,0.7747863247863248,0.5384615384615384,0.8076923076923077
Modeling.csv,0.2,2,KNeighborsClassifier,ENN,0.8106550312432664,0.5,0.8461538461538461
Modeling.csv,0.2,3,KNeighborsClassifier,ENN,0.8073350797809002,0.6538461538461539,0.8076923076923077
Modeling.csv,0.2,4,KNeighborsClassifier,ENN,0.8107904479421507,0.3076923076923077,0.8076923076923077
Modeling.csv,0.2,5,KNeighborsClassifier,ENN,0.6777613412228796,0.8076923076923077,0.7307692307692307
Modeling.csv,0.2,6,KNeighborsClassifier,ENN,0.6873322755675696,0.9230769230769231,0.7307692307692307
Modeling.csv,0.2,7,KNeighborsClassifier,ENN,0.6540463458110517,1.36,0.64
Modeling.csv,0.2,8,KNeighborsClassifier,ENN,0.6579271708683473,1.12,0.68
Modeling.csv,0.2,9,KNeighborsClassifier,ENN,0.7530158730158729,0.8,0.8
Modeling.csv,0.2,0,KNeighborsClassifier,LSSm,0.7021116138763197,1.0384615384615385,0.7307692307692307
Modeling.csv,0.2,1,KNeighborsClassifier,LSSm,0.695997215454229,1.0384615384615385,0.7307692307692307
Modeling.csv,0.2,2,KNeighborsClassifier,LSSm,0.6931695755225167,0.7307692307692307,0.6923076923076923
Modeling.csv,0.2,3,KNeighborsClassifier,LSSm,0.8119909502262443,0.7692307692307693,0.8076923076923077
Modeling.csv,0.2,4,KNeighborsClassifier,LSSm,0.6607287449392714,1.0769230769230769,0.6923076923076923
Modeling.csv,0.2,5,KNeighborsClassifier,LSSm,0.7207100591715976,0.6538461538461539,0.7692307692307693
Modeling.csv,0.2,6,KNeighborsClassifier,LSSm,0.6728883861236802,1.7307692307692308,0.6538461538461539
Modeling.csv,0.2,7,KNeighborsClassifier,LSSm,0.6171372549019608,0.92,0.64
Modeling.csv,0.2,8,KNeighborsClassifier,LSSm,0.6899271708683474,0.76,0.72
Modeling.csv,0.2,9,KNeighborsClassifier,LSSm,0.7530158730158729,0.8,0.8
Modeling.csv,0.2,0,KNeighborsClassifier,ENANE,0.6703155818540435,1.0384615384615385,0.6538461538461539
Modeling.csv,0.2,1,KNeighborsClassifier,ENANE,0.7642161759808819,0.6923076923076923,0.7692307692307693
Modeling.csv,0.2,2,KNeighborsClassifier,ENANE,0.8053911900065744,0.4230769230769231,0.8076923076923077
Modeling.csv,0.2,3,KNeighborsClassifier,ENANE,0.688234842080996,1.0,0.6923076923076923
Modeling.csv,0.2,4,KNeighborsClassifier,ENANE,0.7144636739778439,0.6923076923076923,0.7307692307692307
Modeling.csv,0.2,5,KNeighborsClassifier,ENANE,0.720607152045279,0.6923076923076923,0.7692307692307693
Modeling.csv,0.2,6,KNeighborsClassifier,ENANE,0.6346153846153846,1.6923076923076923,0.6153846153846154
Modeling.csv,0.2,7,KNeighborsClassifier,ENANE,0.745359477124183,0.92,0.76
Modeling.csv,0.2,8,KNeighborsClassifier,ENANE,0.6433549783549783,0.92,0.68
Modeling.csv,0.2,9,KNeighborsClassifier,ENANE,0.7530158730158729,0.8,0.8
Modeling.csv,0.2,0,DecisionTreeClassifier,ENN,0.625,0.6923076923076923,0.6538461538461539
Modeling.csv,0.2,1,DecisionTreeClassifier,ENN,0.6971153846153846,1.0769230769230769,0.6923076923076923
Modeling.csv,0.2,2,DecisionTreeClassifier,ENN,0.5461538461538461,0.9615384615384616,0.5769230769230769
Modeling.csv,0.2,3,DecisionTreeClassifier,ENN,0.7340817077659181,0.6923076923076923,0.7307692307692307
Modeling.csv,0.2,4,DecisionTreeClassifier,ENN,0.8442394709363035,0.2692307692307692,0.8461538461538461
Modeling.csv,0.2,5,DecisionTreeClassifier,ENN,0.546255060728745,1.4230769230769231,0.5384615384615384
Modeling.csv,0.2,6,DecisionTreeClassifier,ENN,0.4647435897435897,2.3461538461538463,0.5
Modeling.csv,0.2,7,DecisionTreeClassifier,ENN,0.8211764705882354,0.8,0.84
Modeling.csv,0.2,8,DecisionTreeClassifier,ENN,0.7480701754385963,0.72,0.76
Modeling.csv,0.2,9,DecisionTreeClassifier,ENN,0.524083916083916,0.68,0.56
Modeling.csv,0.2,0,DecisionTreeClassifier,LSSm,0.6522682445759369,0.8076923076923077,0.6538461538461539
Modeling.csv,0.2,1,DecisionTreeClassifier,LSSm,0.8043956043956044,0.3076923076923077,0.8076923076923077
Modeling.csv,0.2,2,DecisionTreeClassifier,LSSm,0.4712686694110842,1.3076923076923077,0.5
Modeling.csv,0.2,3,DecisionTreeClassifier,LSSm,0.7386587771203157,0.7307692307692307,0.7307692307692307
Modeling.csv,0.2,4,DecisionTreeClassifier,LSSm,0.7608974358974359,0.5384615384615384,0.7692307692307693
Modeling.csv,0.2,5,DecisionTreeClassifier,LSSm,0.6118881118881119,1.0384615384615385,0.6538461538461539
Modeling.csv,0.2,6,DecisionTreeClassifier,LSSm,0.6117858749437697,1.1153846153846154,0.6538461538461539
Modeling.csv,0.2,7,DecisionTreeClassifier,LSSm,0.7640641711229946,0.6,0.76
Modeling.csv,0.2,8,DecisionTreeClassifier,LSSm,0.7626606623510647,0.48,0.76
Modeling.csv,0.2,9,DecisionTreeClassifier,LSSm,0.7999999999999998,0.68,0.8
Modeling.csv,0.2,0,DecisionTreeClassifier,ENANE,0.6930618401206636,1.0769230769230769,0.6923076923076923
Modeling.csv,0.2,1,DecisionTreeClassifier,ENANE,0.6971153846153846,1.0769230769230769,0.6923076923076923
Modeling.csv,0.2,2,DecisionTreeClassifier,ENANE,0.79868309827824,0.7692307692307693,0.7692307692307693
Modeling.csv,0.2,3,DecisionTreeClassifier,ENANE,0.6559440559440559,0.8846153846153846,0.6538461538461539
Modeling.csv,0.2,4,DecisionTreeClassifier,ENANE,0.6335081585081584,0.9230769230769231,0.6153846153846154
Modeling.csv,0.2,5,DecisionTreeClassifier,ENANE,0.6826923076923077,1.9230769230769231,0.6538461538461539
Modeling.csv,0.2,6,DecisionTreeClassifier,ENANE,0.5899023577042153,1.1923076923076923,0.6153846153846154
Modeling.csv,0.2,7,DecisionTreeClassifier,ENANE,0.7648484848484847,0.36,0.76
Modeling.csv,0.2,8,DecisionTreeClassifier,ENANE,0.6838095238095238,0.76,0.72
Modeling.csv,0.2,9,DecisionTreeClassifier,ENANE,0.8092631578947368,0.44,0.8
Modeling.csv,0.2,0,GaussianNB,ENN,0.47377622377622386,1.4230769230769231,0.5
Modeling.csv,0.2,1,GaussianNB,ENN,0.5610859728506787,1.0384615384615385,0.6538461538461539
Modeling.csv,0.2,2,GaussianNB,ENN,0.2398736529171312,1.7307692307692308,0.3076923076923077
Modeling.csv,0.2,3,GaussianNB,ENN,0.3873626373626374,1.6923076923076923,0.38461538461538464
Modeling.csv,0.2,4,GaussianNB,ENN,0.4249879674980889,1.1538461538461537,0.5
Modeling.csv,0.2,5,GaussianNB,ENN,0.3173541434410999,1.5384615384615385,0.38461538461538464
Modeling.csv,0.2,6,GaussianNB,ENN,0.4928571428571429,1.5,0.5384615384615384
Modeling.csv,0.2,7,GaussianNB,ENN,0.6891978609625669,0.64,0.72
Modeling.csv,0.2,8,GaussianNB,ENN,0.2807017543859649,1.52,0.32
Modeling.csv,0.2,9,GaussianNB,ENN,0.34622710622710623,1.16,0.44
Modeling.csv,0.2,0,GaussianNB,LSSm,0.27564102564102566,2.3076923076923075,0.3076923076923077
Modeling.csv,0.2,1,GaussianNB,LSSm,0.8461538461538461,0.2692307692307692,0.8461538461538461
Modeling.csv,0.2,2,GaussianNB,LSSm,0.593006993006993,1.1923076923076923,0.6153846153846154
Modeling.csv,0.2,3,GaussianNB,LSSm,0.588943512627723,1.1923076923076923,0.6153846153846154
Modeling.csv,0.2,4,GaussianNB,LSSm,0.4384615384615384,1.6153846153846154,0.5
Modeling.csv,0.2,5,GaussianNB,LSSm,0.3668639053254437,1.4615384615384615,0.46153846153846156
Modeling.csv,0.2,6,GaussianNB,LSSm,0.4877289377289378,1.6538461538461537,0.5
Modeling.csv,0.2,7,GaussianNB,LSSm,0.4486153846153846,1.6,0.48
Modeling.csv,0.2,8,GaussianNB,LSSm,0.6144761904761905,0.72,0.64
Modeling.csv,0.2,9,GaussianNB,LSSm,0.3542857142857143,1.16,0.44
Modeling.csv,0.2,0,GaussianNB,ENANE,0.6096028154851684,1.1923076923076923,0.6153846153846154
Modeling.csv,0.2,1,GaussianNB,ENANE,0.5068294278820594,1.3461538461538463,0.5769230769230769
Modeling.csv,0.2,2,GaussianNB,ENANE,0.720979020979021,0.6153846153846154,0.7307692307692307
Modeling.csv,0.2,3,GaussianNB,ENANE,0.6125404007756949,1.5,0.6153846153846154
Modeling.csv,0.2,4,GaussianNB,ENANE,0.5095238095238095,1.3461538461538463,0.5384615384615384
Modeling.csv,0.2,5,GaussianNB,ENANE,0.5308537616229925,1.0,0.5769230769230769
Modeling.csv,0.2,6,GaussianNB,ENANE,0.532017982017982,1.1923076923076923,0.6153846153846154
Modeling.csv,0.2,7,GaussianNB,ENANE,0.5738345864661653,1.44,0.6
Modeling.csv,0.2,8,GaussianNB,ENANE,0.6361008403361345,1.12,0.68
Modeling.csv,0.2,9,GaussianNB,ENANE,0.6564444444444445,1.04,0.68
SPECTF.csv,0.2,0,KNeighborsClassifier,ENN,0.75,0.25,0.75
SPECTF.csv,0.2,1,KNeighborsClassifier,ENN,0.873015873015873,0.125,0.875
SPECTF.csv,0.2,2,KNeighborsClassifier,ENN,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,3,KNeighborsClassifier,ENN,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,4,KNeighborsClassifier,ENN,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,5,KNeighborsClassifier,ENN,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,6,KNeighborsClassifier,ENN,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,7,KNeighborsClassifier,ENN,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,8,KNeighborsClassifier,ENN,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,9,KNeighborsClassifier,ENN,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,0,KNeighborsClassifier,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,1,KNeighborsClassifier,LSSm,0.75,0.25,0.75
SPECTF.csv,0.2,2,KNeighborsClassifier,LSSm,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,3,KNeighborsClassifier,LSSm,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,4,KNeighborsClassifier,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,5,KNeighborsClassifier,LSSm,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,6,KNeighborsClassifier,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,7,KNeighborsClassifier,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,8,KNeighborsClassifier,LSSm,0.4666666666666667,0.5,0.5
SPECTF.csv,0.2,9,KNeighborsClassifier,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,0,KNeighborsClassifier,ENANE,0.7333333333333334,0.25,0.75
SPECTF.csv,0.2,1,KNeighborsClassifier,ENANE,0.873015873015873,0.125,0.875
SPECTF.csv,0.2,2,KNeighborsClassifier,ENANE,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,3,KNeighborsClassifier,ENANE,0.7333333333333334,0.25,0.75
SPECTF.csv,0.2,4,KNeighborsClassifier,ENANE,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,5,KNeighborsClassifier,ENANE,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,6,KNeighborsClassifier,ENANE,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,7,KNeighborsClassifier,ENANE,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,8,KNeighborsClassifier,ENANE,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,9,KNeighborsClassifier,ENANE,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,0,DecisionTreeClassifier,ENN,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,1,DecisionTreeClassifier,ENN,0.75,0.25,0.75
SPECTF.csv,0.2,2,DecisionTreeClassifier,ENN,0.6190476190476191,0.375,0.625
SPECTF.csv,0.2,3,DecisionTreeClassifier,ENN,0.4666666666666667,0.5,0.5
SPECTF.csv,0.2,4,DecisionTreeClassifier,ENN,0.873015873015873,0.125,0.875
SPECTF.csv,0.2,5,DecisionTreeClassifier,ENN,0.7333333333333334,0.25,0.75
SPECTF.csv,0.2,6,DecisionTreeClassifier,ENN,0.2,0.75,0.25
SPECTF.csv,0.2,7,DecisionTreeClassifier,ENN,0.2727272727272727,0.625,0.375
SPECTF.csv,0.2,8,DecisionTreeClassifier,ENN,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,9,DecisionTreeClassifier,ENN,0.6190476190476191,0.375,0.625
SPECTF.csv,0.2,0,DecisionTreeClassifier,LSSm,0.4666666666666667,0.5,0.5
SPECTF.csv,0.2,1,DecisionTreeClassifier,LSSm,0.75,0.25,0.75
SPECTF.csv,0.2,2,DecisionTreeClassifier,LSSm,0.4666666666666667,0.5,0.5
SPECTF.csv,0.2,3,DecisionTreeClassifier,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,4,DecisionTreeClassifier,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,5,DecisionTreeClassifier,LSSm,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,6,DecisionTreeClassifier,LSSm,0.6190476190476191,0.375,0.625
SPECTF.csv,0.2,7,DecisionTreeClassifier,LSSm,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,8,DecisionTreeClassifier,LSSm,0.75,0.25,0.75
SPECTF.csv,0.2,9,DecisionTreeClassifier,LSSm,0.873015873015873,0.125,0.875
SPECTF.csv,0.2,0,DecisionTreeClassifier,ENANE,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,1,DecisionTreeClassifier,ENANE,0.75,0.25,0.75
SPECTF.csv,0.2,2,DecisionTreeClassifier,ENANE,0.6190476190476191,0.375,0.625
SPECTF.csv,0.2,3,DecisionTreeClassifier,ENANE,0.7333333333333334,0.25,0.75
SPECTF.csv,0.2,4,DecisionTreeClassifier,ENANE,0.4666666666666667,0.5,0.5
SPECTF.csv,0.2,5,DecisionTreeClassifier,ENANE,0.75,0.25,0.75
SPECTF.csv,0.2,6,DecisionTreeClassifier,ENANE,0.3650793650793651,0.625,0.375
SPECTF.csv,0.2,7,DecisionTreeClassifier,ENANE,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,8,DecisionTreeClassifier,ENANE,0.873015873015873,0.125,0.875
SPECTF.csv,0.2,9,DecisionTreeClassifier,ENANE,0.5,0.5,0.5
SPECTF.csv,0.2,0,GaussianNB,ENN,0.873015873015873,0.125,0.875
SPECTF.csv,0.2,1,GaussianNB,ENN,0.6190476190476191,0.375,0.625
SPECTF.csv,0.2,2,GaussianNB,ENN,0.6190476190476191,0.375,0.625
SPECTF.csv,0.2,3,GaussianNB,ENN,0.11111111111111112,0.875,0.125
SPECTF.csv,0.2,4,GaussianNB,ENN,0.4666666666666667,0.5,0.5
SPECTF.csv,0.2,5,GaussianNB,ENN,0.75,0.25,0.75
SPECTF.csv,0.2,6,GaussianNB,ENN,0.7333333333333334,0.25,0.75
SPECTF.csv,0.2,7,GaussianNB,ENN,0.6190476190476191,0.375,0.625
SPECTF.csv,0.2,8,GaussianNB,ENN,0.873015873015873,0.125,0.875
SPECTF.csv,0.2,9,GaussianNB,ENN,0.6190476190476191,0.375,0.625
SPECTF.csv,0.2,0,GaussianNB,LSSm,0.873015873015873,0.125,0.875
SPECTF.csv,0.2,1,GaussianNB,LSSm,0.873015873015873,0.125,0.875
SPECTF.csv,0.2,2,GaussianNB,LSSm,0.5636363636363637,0.375,0.625
SPECTF.csv,0.2,3,GaussianNB,LSSm,0.873015873015873,0.125,0.875
SPECTF.csv,0.2,4,GaussianNB,LSSm,0.75,0.25,0.75
SPECTF.csv,0.2,5,GaussianNB,LSSm,0.75,0.25,0.75
SPECTF.csv,0.2,6,GaussianNB,LSSm,0.75,0.25,0.75
SPECTF.csv,0.2,7,GaussianNB,LSSm,0.7333333333333334,0.25,0.75
SPECTF.csv,0.2,8,GaussianNB,LSSm,0.873015873015873,0.125,0.875
SPECTF.csv,0.2,9,GaussianNB,LSSm,0.6190476190476191,0.375,0.625
SPECTF.csv,0.2,0,GaussianNB,ENANE,0.7333333333333334,0.25,0.75
SPECTF.csv,0.2,1,GaussianNB,ENANE,0.873015873015873,0.125,0.875
SPECTF.csv,0.2,2,GaussianNB,ENANE,0.75,0.25,0.75
SPECTF.csv,0.2,3,GaussianNB,ENANE,0.7333333333333334,0.25,0.75
SPECTF.csv,0.2,4,GaussianNB,ENANE,0.4666666666666667,0.5,0.5
SPECTF.csv,0.2,5,GaussianNB,ENANE,0.6190476190476191,0.375,0.625
SPECTF.csv,0.2,6,GaussianNB,ENANE,0.873015873015873,0.125,0.875
SPECTF.csv,0.2,7,GaussianNB,ENANE,0.7333333333333334,0.25,0.75
SPECTF.csv,0.2,8,GaussianNB,ENANE,0.3333333333333333,0.5,0.5
SPECTF.csv,0.2,9,GaussianNB,ENANE,0.5636363636363637,0.375,0.625
ThoraricSurgery.csv,0.2,0,KNeighborsClassifier,ENN,0.7718951014349332,0.1702127659574468,0.8297872340425532
ThoraricSurgery.csv,0.2,1,KNeighborsClassifier,ENN,0.7825874296894108,0.14893617021276595,0.851063829787234
ThoraricSurgery.csv,0.2,2,KNeighborsClassifier,ENN,0.7718951014349332,0.1702127659574468,0.8297872340425532
ThoraricSurgery.csv,0.2,3,KNeighborsClassifier,ENN,0.7718951014349332,0.1702127659574468,0.8297872340425532
ThoraricSurgery.csv,0.2,4,KNeighborsClassifier,ENN,0.7609511889862328,0.19148936170212766,0.8085106382978723
ThoraricSurgery.csv,0.2,5,KNeighborsClassifier,ENN,0.7825874296894108,0.14893617021276595,0.851063829787234
