dataset,percent labeled,fold,base,filter,f1-score,mean squared error,accuracy score
BreastTissue.csv,0.25,3,KNeighborsClassifier,ENANE,0.6303030303030303,1.9090909090909092,0.7272727272727273
BreastTissue.csv,0.25,4,KNeighborsClassifier,ENANE,0.5974025974025973,1.1818181818181819,0.6363636363636364
BreastTissue.csv,0.25,5,KNeighborsClassifier,ENANE,0.6363636363636364,1.1818181818181819,0.6363636363636364
BreastTissue.csv,0.25,6,KNeighborsClassifier,ENANE,0.36666666666666664,2.7,0.4
BreastTissue.csv,0.25,7,KNeighborsClassifier,ENANE,0.42000000000000004,1.4,0.5
BreastTissue.csv,0.25,8,KNeighborsClassifier,ENANE,0.3742857142857143,4.2,0.5
BreastTissue.csv,0.25,9,KNeighborsClassifier,ENANE,0.6266666666666667,2.9,0.7
BreastTissue.csv,0.25,0,DecisionTreeClassifier,ENN,0.5757575757575758,4.7272727272727275,0.6363636363636364
BreastTissue.csv,0.25,1,DecisionTreeClassifier,ENN,0.21818181818181823,1.8181818181818181,0.2727272727272727
BreastTissue.csv,0.25,2,DecisionTreeClassifier,ENN,0.4393939393939394,6.181818181818182,0.45454545454545453
BreastTissue.csv,0.25,3,DecisionTreeClassifier,ENN,0.5974025974025973,2.8181818181818183,0.5454545454545454
BreastTissue.csv,0.25,4,DecisionTreeClassifier,ENN,0.5030303030303029,1.4545454545454546,0.5454545454545454
BreastTissue.csv,0.25,5,DecisionTreeClassifier,ENN,0.7393939393939394,1.0909090909090908,0.7272727272727273
BreastTissue.csv,0.25,6,DecisionTreeClassifier,ENN,0.39999999999999997,0.9,0.4
BreastTissue.csv,0.25,7,DecisionTreeClassifier,ENN,0.5133333333333333,3.0,0.6
BreastTissue.csv,0.25,8,DecisionTreeClassifier,ENN,0.31666666666666665,4.2,0.4
BreastTissue.csv,0.25,9,DecisionTreeClassifier,ENN,0.4833333333333333,2.3,0.5
BreastTissue.csv,0.25,0,DecisionTreeClassifier,LSSm,0.703030303030303,0.8181818181818182,0.7272727272727273
BreastTissue.csv,0.25,1,DecisionTreeClassifier,LSSm,0.5393939393939394,3.3636363636363638,0.5454545454545454
BreastTissue.csv,0.25,2,DecisionTreeClassifier,LSSm,0.4523809523809524,3.1818181818181817,0.5454545454545454
BreastTissue.csv,0.25,3,DecisionTreeClassifier,LSSm,0.2943722943722944,4.181818181818182,0.36363636363636365
BreastTissue.csv,0.25,4,DecisionTreeClassifier,LSSm,0.6545454545454545,1.1818181818181819,0.6363636363636364
BreastTissue.csv,0.25,5,DecisionTreeClassifier,LSSm,0.4848484848484848,2.3636363636363638,0.5454545454545454
BreastTissue.csv,0.25,6,DecisionTreeClassifier,LSSm,0.5266666666666666,1.2,0.6
BreastTissue.csv,0.25,7,DecisionTreeClassifier,LSSm,0.45999999999999996,1.1,0.5
BreastTissue.csv,0.25,8,DecisionTreeClassifier,LSSm,0.65,1.1,0.7
BreastTissue.csv,0.25,9,DecisionTreeClassifier,LSSm,0.6666666666666666,0.9,0.7
BreastTissue.csv,0.25,0,DecisionTreeClassifier,ENANE,0.6893939393939393,1.6363636363636365,0.7272727272727273
BreastTissue.csv,0.25,1,DecisionTreeClassifier,ENANE,0.6484848484848484,1.9090909090909092,0.6363636363636364
BreastTissue.csv,0.25,2,DecisionTreeClassifier,ENANE,0.41991341991341985,4.0,0.45454545454545453
BreastTissue.csv,0.25,3,DecisionTreeClassifier,ENANE,0.6363636363636364,2.272727272727273,0.6363636363636364
BreastTissue.csv,0.25,4,DecisionTreeClassifier,ENANE,0.47012987012987006,2.0,0.5454545454545454
BreastTissue.csv,0.25,5,DecisionTreeClassifier,ENANE,0.5454545454545454,4.818181818181818,0.5454545454545454
BreastTissue.csv,0.25,6,DecisionTreeClassifier,ENANE,0.48,1.1,0.5
BreastTissue.csv,0.25,7,DecisionTreeClassifier,ENANE,0.2333333333333333,2.2,0.3
BreastTissue.csv,0.25,8,DecisionTreeClassifier,ENANE,0.48,3.8,0.5
BreastTissue.csv,0.25,9,DecisionTreeClassifier,ENANE,0.6133333333333333,1.8,0.6
BreastTissue.csv,0.25,0,GaussianNB,ENN,0.5454545454545454,2.272727272727273,0.6363636363636364
BreastTissue.csv,0.25,1,GaussianNB,ENN,0.4,2.3636363636363638,0.45454545454545453
BreastTissue.csv,0.25,2,GaussianNB,ENN,0.4181818181818182,3.0,0.45454545454545453
BreastTissue.csv,0.25,3,GaussianNB,ENN,0.2121212121212121,3.0,0.2727272727272727
BreastTissue.csv,0.25,4,GaussianNB,ENN,0.4761904761904762,1.2727272727272727,0.5454545454545454
BreastTissue.csv,0.25,5,GaussianNB,ENN,0.3939393939393939,2.4545454545454546,0.36363636363636365
BreastTissue.csv,0.25,6,GaussianNB,ENN,0.37333333333333335,1.2,0.4
BreastTissue.csv,0.25,7,GaussianNB,ENN,0.42666666666666664,0.8,0.5
BreastTissue.csv,0.25,8,GaussianNB,ENN,0.7133333333333333,3.3,0.7
BreastTissue.csv,0.25,9,GaussianNB,ENN,0.7266666666666668,0.5,0.8
BreastTissue.csv,0.25,0,GaussianNB,LSSm,1.0,0.0,1.0
BreastTissue.csv,0.25,1,GaussianNB,LSSm,0.46147186147186153,1.2727272727272727,0.5454545454545454
BreastTissue.csv,0.25,2,GaussianNB,LSSm,0.4181818181818182,2.3636363636363638,0.5454545454545454
BreastTissue.csv,0.25,3,GaussianNB,LSSm,0.509090909090909,2.272727272727273,0.5454545454545454
BreastTissue.csv,0.25,4,GaussianNB,LSSm,0.7333333333333333,0.5454545454545454,0.7272727272727273
BreastTissue.csv,0.25,5,GaussianNB,LSSm,0.35151515151515156,2.3636363636363638,0.36363636363636365
BreastTissue.csv,0.25,6,GaussianNB,LSSm,0.5142857142857142,1.0,0.6
BreastTissue.csv,0.25,7,GaussianNB,LSSm,0.49333333333333335,1.3,0.6
BreastTissue.csv,0.25,8,GaussianNB,LSSm,0.5333333333333333,3.5,0.6
BreastTissue.csv,0.25,9,GaussianNB,LSSm,0.7666666666666666,0.2,0.8
BreastTissue.csv,0.25,0,GaussianNB,ENANE,0.7818181818181817,0.45454545454545453,0.8181818181818182
BreastTissue.csv,0.25,1,GaussianNB,ENANE,0.32727272727272727,3.4545454545454546,0.45454545454545453
BreastTissue.csv,0.25,2,GaussianNB,ENANE,0.5696969696969697,3.3636363636363638,0.6363636363636364
BreastTissue.csv,0.25,3,GaussianNB,ENANE,0.4848484848484848,2.4545454545454546,0.45454545454545453
BreastTissue.csv,0.25,4,GaussianNB,ENANE,0.6969696969696971,0.5454545454545454,0.7272727272727273
BreastTissue.csv,0.25,5,GaussianNB,ENANE,0.303030303030303,2.8181818181818183,0.2727272727272727
BreastTissue.csv,0.25,6,GaussianNB,ENANE,0.6,1.5,0.6
BreastTissue.csv,0.25,7,GaussianNB,ENANE,0.42666666666666664,1.4,0.5
BreastTissue.csv,0.25,8,GaussianNB,ENANE,0.35,4.5,0.4
BreastTissue.csv,0.25,9,GaussianNB,ENANE,0.5666666666666667,1.0,0.6
Modeling.csv,0.25,0,KNeighborsClassifier,ENN,0.6540463584997998,1.2307692307692308,0.6538461538461539
Modeling.csv,0.25,1,KNeighborsClassifier,ENN,0.7682727528881373,0.7692307692307693,0.7692307692307693
Modeling.csv,0.25,2,KNeighborsClassifier,ENN,0.8435897435897435,0.6153846153846154,0.8461538461538461
Modeling.csv,0.25,3,KNeighborsClassifier,ENN,0.7806880426075472,0.6923076923076923,0.7692307692307693
Modeling.csv,0.25,4,KNeighborsClassifier,ENN,0.6196111580726965,0.8846153846153846,0.6538461538461539
Modeling.csv,0.25,5,KNeighborsClassifier,ENN,0.6809171597633136,1.2692307692307692,0.6923076923076923
Modeling.csv,0.25,6,KNeighborsClassifier,ENN,0.6740538872891814,1.5384615384615385,0.6538461538461539
Modeling.csv,0.25,7,KNeighborsClassifier,ENN,0.7031578947368422,1.44,0.68
Modeling.csv,0.25,8,KNeighborsClassifier,ENN,0.5847700534759358,0.76,0.6
Modeling.csv,0.25,9,KNeighborsClassifier,ENN,0.6812631578947368,0.88,0.72
Modeling.csv,0.25,0,KNeighborsClassifier,LSSm,0.6992673992673992,1.1923076923076923,0.6923076923076923
Modeling.csv,0.25,1,KNeighborsClassifier,LSSm,0.8045364891518736,0.7307692307692307,0.8076923076923077
Modeling.csv,0.25,2,KNeighborsClassifier,LSSm,0.8155677655677656,0.6538461538461539,0.8076923076923077
Modeling.csv,0.25,3,KNeighborsClassifier,LSSm,0.7871794871794873,0.7692307692307693,0.7692307692307693
Modeling.csv,0.25,4,KNeighborsClassifier,LSSm,0.686094674556213,0.8076923076923077,0.7307692307692307
Modeling.csv,0.25,5,KNeighborsClassifier,LSSm,0.7270710059171598,0.5769230769230769,0.7692307692307693
Modeling.csv,0.25,6,KNeighborsClassifier,LSSm,0.6890203813280736,1.1153846153846154,0.7307692307692307
Modeling.csv,0.25,7,KNeighborsClassifier,LSSm,0.7235913312693498,0.6,0.76
Modeling.csv,0.25,8,KNeighborsClassifier,LSSm,0.6899271708683474,0.76,0.72
Modeling.csv,0.25,9,KNeighborsClassifier,LSSm,0.6828571428571428,1.28,0.68
Modeling.csv,0.25,0,KNeighborsClassifier,ENANE,0.7293956043956045,0.9230769230769231,0.7307692307692307
Modeling.csv,0.25,1,KNeighborsClassifier,ENANE,0.7462315462315463,0.8846153846153846,0.7692307692307693
Modeling.csv,0.25,2,KNeighborsClassifier,ENANE,0.8776134122287966,0.6538461538461539,0.8846153846153846
Modeling.csv,0.25,3,KNeighborsClassifier,ENANE,0.7730769230769231,0.5384615384615384,0.8076923076923077
Modeling.csv,0.25,4,KNeighborsClassifier,ENANE,0.6714766003227541,0.7307692307692307,0.6923076923076923
Modeling.csv,0.25,5,KNeighborsClassifier,ENANE,0.6130177514792899,0.8076923076923077,0.6538461538461539
Modeling.csv,0.25,6,KNeighborsClassifier,ENANE,0.7171703296703297,1.3846153846153846,0.6923076923076923
Modeling.csv,0.25,7,KNeighborsClassifier,ENANE,0.7235913312693498,0.6,0.76
Modeling.csv,0.25,8,KNeighborsClassifier,ENANE,0.6240000000000001,1.16,0.64
Modeling.csv,0.25,9,KNeighborsClassifier,ENANE,0.7226666666666668,1.12,0.72
Modeling.csv,0.25,0,DecisionTreeClassifier,ENN,0.7300150829562594,0.6153846153846154,0.7307692307692307
Modeling.csv,0.25,1,DecisionTreeClassifier,ENN,0.6611937082525318,1.2307692307692308,0.6538461538461539
Modeling.csv,0.25,2,DecisionTreeClassifier,ENN,0.8496519317786286,0.34615384615384615,0.8846153846153846
Modeling.csv,0.25,3,DecisionTreeClassifier,ENN,0.9250557492043561,0.3076923076923077,0.9230769230769231
Modeling.csv,0.25,4,DecisionTreeClassifier,ENN,0.6116191500806886,1.5384615384615385,0.5769230769230769
Modeling.csv,0.25,5,DecisionTreeClassifier,ENN,0.6923076923076923,0.7307692307692307,0.7307692307692307
Modeling.csv,0.25,6,DecisionTreeClassifier,ENN,0.7610042735042735,1.0384615384615385,0.8076923076923077
Modeling.csv,0.25,7,DecisionTreeClassifier,ENN,0.5917575757575757,0.96,0.6
Modeling.csv,0.25,8,DecisionTreeClassifier,ENN,0.6968498168498168,0.4,0.72
Modeling.csv,0.25,9,DecisionTreeClassifier,ENN,0.7961904761904761,0.8,0.8
Modeling.csv,0.25,0,DecisionTreeClassifier,LSSm,0.6021978021978023,1.2692307692307692,0.6153846153846154
Modeling.csv,0.25,1,DecisionTreeClassifier,LSSm,0.8178167420814481,0.8461538461538461,0.8076923076923077
Modeling.csv,0.25,2,DecisionTreeClassifier,LSSm,0.8468113083497697,0.2692307692307692,0.8461538461538461
Modeling.csv,0.25,3,DecisionTreeClassifier,LSSm,0.7004048582995951,1.0769230769230769,0.6923076923076923
Modeling.csv,0.25,4,DecisionTreeClassifier,LSSm,0.6152232383001615,0.9230769230769231,0.6153846153846154
Modeling.csv,0.25,5,DecisionTreeClassifier,LSSm,0.5789473684210527,1.0769230769230769,0.6153846153846154
Modeling.csv,0.25,6,DecisionTreeClassifier,LSSm,0.6711045364891519,1.4230769230769231,0.6538461538461539
Modeling.csv,0.25,7,DecisionTreeClassifier,LSSm,0.7618245614035088,0.68,0.76
Modeling.csv,0.25,8,DecisionTreeClassifier,LSSm,0.7946666666666665,0.32,0.8
Modeling.csv,0.25,9,DecisionTreeClassifier,LSSm,0.8163809523809523,0.56,0.8
Modeling.csv,0.25,0,DecisionTreeClassifier,ENANE,0.5953177257525084,0.8461538461538461,0.6153846153846154
Modeling.csv,0.25,1,DecisionTreeClassifier,ENANE,0.732051282051282,0.9230769230769231,0.7307692307692307
Modeling.csv,0.25,2,DecisionTreeClassifier,ENANE,0.5476660092044707,0.6153846153846154,0.6153846153846154
Modeling.csv,0.25,3,DecisionTreeClassifier,ENANE,0.7611812336270541,1.0384615384615385,0.7307692307692307
Modeling.csv,0.25,4,DecisionTreeClassifier,ENANE,0.6692924722336487,0.7692307692307693,0.6923076923076923
Modeling.csv,0.25,5,DecisionTreeClassifier,ENANE,0.4444444444444444,1.7692307692307692,0.4230769230769231
Modeling.csv,0.25,6,DecisionTreeClassifier,ENANE,0.5456932773109244,1.6923076923076923,0.5384615384615384
Modeling.csv,0.25,7,DecisionTreeClassifier,ENANE,0.68,0.88,0.68
Modeling.csv,0.25,8,DecisionTreeClassifier,ENANE,0.76,0.24,0.76
Modeling.csv,0.25,9,DecisionTreeClassifier,ENANE,0.732,0.76,0.72
Modeling.csv,0.25,0,GaussianNB,ENN,0.6564102564102564,0.9230769230769231,0.6538461538461539
Modeling.csv,0.25,1,GaussianNB,ENN,0.4773690078037904,1.0769230769230769,0.5769230769230769
Modeling.csv,0.25,2,GaussianNB,ENN,0.5059041835357625,1.3461538461538463,0.5384615384615384
Modeling.csv,0.25,3,GaussianNB,ENN,0.6473684210526316,1.3461538461538463,0.6538461538461539
Modeling.csv,0.25,4,GaussianNB,ENN,0.4633699633699634,1.4615384615384615,0.5384615384615384
Modeling.csv,0.25,5,GaussianNB,ENN,0.36507610037021804,2.1153846153846154,0.4230769230769231
Modeling.csv,0.25,6,GaussianNB,ENN,0.5357142857142858,1.3846153846153846,0.5384615384615384
Modeling.csv,0.25,7,GaussianNB,ENN,0.3529411764705882,2.08,0.44
Modeling.csv,0.25,8,GaussianNB,ENN,0.7178823529411765,0.52,0.72
Modeling.csv,0.25,9,GaussianNB,ENN,0.5858823529411765,1.24,0.6
Modeling.csv,0.25,0,GaussianNB,LSSm,0.6790660320072084,0.7692307692307693,0.6923076923076923
Modeling.csv,0.25,1,GaussianNB,LSSm,0.712305238621028,0.8461538461538461,0.7307692307692307
Modeling.csv,0.25,2,GaussianNB,LSSm,0.6088949749940462,1.1923076923076923,0.6153846153846154
Modeling.csv,0.25,3,GaussianNB,LSSm,0.4398601398601399,1.8846153846153846,0.46153846153846156
Modeling.csv,0.25,4,GaussianNB,LSSm,0.38231426692965154,1.3076923076923077,0.46153846153846156
Modeling.csv,0.25,5,GaussianNB,LSSm,0.2756410256410256,1.5769230769230769,0.34615384615384615
Modeling.csv,0.25,6,GaussianNB,LSSm,0.5018315018315018,1.2307692307692308,0.5769230769230769
Modeling.csv,0.25,7,GaussianNB,LSSm,0.5541862348178137,1.8,0.56
Modeling.csv,0.25,8,GaussianNB,LSSm,0.5974603174603175,1.28,0.64
Modeling.csv,0.25,9,GaussianNB,LSSm,0.5981780538302277,1.0,0.6
Modeling.csv,0.25,0,GaussianNB,ENANE,0.5543123543123544,1.2307692307692308,0.5769230769230769
Modeling.csv,0.25,1,GaussianNB,ENANE,0.5213675213675214,1.1923076923076923,0.6153846153846154
Modeling.csv,0.25,2,GaussianNB,ENANE,0.518580453363062,1.3076923076923077,0.6153846153846154
Modeling.csv,0.25,3,GaussianNB,ENANE,0.6002262443438914,1.6538461538461537,0.5769230769230769
Modeling.csv,0.25,4,GaussianNB,ENANE,0.37596613912403387,1.6153846153846154,0.4230769230769231
Modeling.csv,0.25,5,GaussianNB,ENANE,0.5067599067599068,1.3846153846153846,0.5
Modeling.csv,0.25,6,GaussianNB,ENANE,0.6282051282051283,1.0384615384615385,0.6538461538461539
Modeling.csv,0.25,7,GaussianNB,ENANE,0.671327731092437,1.36,0.64
Modeling.csv,0.25,8,GaussianNB,ENANE,0.6855686274509805,0.56,0.68
Modeling.csv,0.25,9,GaussianNB,ENANE,0.6812631578947368,0.88,0.72
SPECTF.csv,0.25,0,KNeighborsClassifier,ENN,0.5636363636363637,0.375,0.625
SPECTF.csv,0.25,1,KNeighborsClassifier,ENN,0.75,0.25,0.75
SPECTF.csv,0.25,2,KNeighborsClassifier,ENN,0.5636363636363637,0.375,0.625
SPECTF.csv,0.25,3,KNeighborsClassifier,ENN,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,4,KNeighborsClassifier,ENN,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,5,KNeighborsClassifier,ENN,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,6,KNeighborsClassifier,ENN,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,7,KNeighborsClassifier,ENN,0.7333333333333334,0.25,0.75
SPECTF.csv,0.25,8,KNeighborsClassifier,ENN,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,9,KNeighborsClassifier,ENN,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,0,KNeighborsClassifier,LSSm,0.7333333333333334,0.25,0.75
SPECTF.csv,0.25,1,KNeighborsClassifier,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,2,KNeighborsClassifier,LSSm,0.5636363636363637,0.375,0.625
SPECTF.csv,0.25,3,KNeighborsClassifier,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,4,KNeighborsClassifier,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,5,KNeighborsClassifier,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,6,KNeighborsClassifier,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,7,KNeighborsClassifier,LSSm,0.2727272727272727,0.625,0.375
SPECTF.csv,0.25,8,KNeighborsClassifier,LSSm,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,9,KNeighborsClassifier,LSSm,0.5636363636363637,0.375,0.625
SPECTF.csv,0.25,0,KNeighborsClassifier,ENANE,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,1,KNeighborsClassifier,ENANE,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,2,KNeighborsClassifier,ENANE,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,3,KNeighborsClassifier,ENANE,0.4666666666666667,0.5,0.5
SPECTF.csv,0.25,4,KNeighborsClassifier,ENANE,0.5636363636363637,0.375,0.625
SPECTF.csv,0.25,5,KNeighborsClassifier,ENANE,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,6,KNeighborsClassifier,ENANE,0.5636363636363637,0.375,0.625
SPECTF.csv,0.25,7,KNeighborsClassifier,ENANE,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,8,KNeighborsClassifier,ENANE,0.5636363636363637,0.375,0.625
SPECTF.csv,0.25,9,KNeighborsClassifier,ENANE,0.5636363636363637,0.375,0.625
SPECTF.csv,0.25,0,DecisionTreeClassifier,ENN,0.11111111111111112,0.875,0.125
SPECTF.csv,0.25,1,DecisionTreeClassifier,ENN,0.75,0.25,0.75
SPECTF.csv,0.25,2,DecisionTreeClassifier,ENN,0.7333333333333334,0.25,0.75
SPECTF.csv,0.25,3,DecisionTreeClassifier,ENN,0.7333333333333334,0.25,0.75
SPECTF.csv,0.25,4,DecisionTreeClassifier,ENN,0.4666666666666667,0.5,0.5
SPECTF.csv,0.25,5,DecisionTreeClassifier,ENN,0.7333333333333334,0.25,0.75
SPECTF.csv,0.25,6,DecisionTreeClassifier,ENN,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,7,DecisionTreeClassifier,ENN,0.25,0.75,0.25
SPECTF.csv,0.25,8,DecisionTreeClassifier,ENN,0.4666666666666667,0.5,0.5
SPECTF.csv,0.25,9,DecisionTreeClassifier,ENN,0.75,0.25,0.75
SPECTF.csv,0.25,0,DecisionTreeClassifier,LSSm,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,1,DecisionTreeClassifier,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,2,DecisionTreeClassifier,LSSm,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,3,DecisionTreeClassifier,LSSm,1.0,0.0,1.0
SPECTF.csv,0.25,4,DecisionTreeClassifier,LSSm,0.4666666666666667,0.5,0.5
SPECTF.csv,0.25,5,DecisionTreeClassifier,LSSm,0.5,0.5,0.5
SPECTF.csv,0.25,6,DecisionTreeClassifier,LSSm,1.0,0.0,1.0
SPECTF.csv,0.25,7,DecisionTreeClassifier,LSSm,0.7333333333333334,0.25,0.75
SPECTF.csv,0.25,8,DecisionTreeClassifier,LSSm,0.7333333333333334,0.25,0.75
SPECTF.csv,0.25,9,DecisionTreeClassifier,LSSm,0.75,0.25,0.75
SPECTF.csv,0.25,0,DecisionTreeClassifier,ENANE,0.5636363636363637,0.375,0.625
SPECTF.csv,0.25,1,DecisionTreeClassifier,ENANE,0.7333333333333334,0.25,0.75
SPECTF.csv,0.25,2,DecisionTreeClassifier,ENANE,0.7333333333333334,0.25,0.75
SPECTF.csv,0.25,3,DecisionTreeClassifier,ENANE,0.6190476190476191,0.375,0.625
SPECTF.csv,0.25,4,DecisionTreeClassifier,ENANE,0.3650793650793651,0.625,0.375
SPECTF.csv,0.25,5,DecisionTreeClassifier,ENANE,0.6190476190476191,0.375,0.625
SPECTF.csv,0.25,6,DecisionTreeClassifier,ENANE,1.0,0.0,1.0
SPECTF.csv,0.25,7,DecisionTreeClassifier,ENANE,0.6190476190476191,0.375,0.625
SPECTF.csv,0.25,8,DecisionTreeClassifier,ENANE,0.6190476190476191,0.375,0.625
SPECTF.csv,0.25,9,DecisionTreeClassifier,ENANE,0.4666666666666667,0.5,0.5
SPECTF.csv,0.25,0,GaussianNB,ENN,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,1,GaussianNB,ENN,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,2,GaussianNB,ENN,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,3,GaussianNB,ENN,0.75,0.25,0.75
SPECTF.csv,0.25,4,GaussianNB,ENN,0.7333333333333334,0.25,0.75
SPECTF.csv,0.25,5,GaussianNB,ENN,0.7333333333333334,0.25,0.75
SPECTF.csv,0.25,6,GaussianNB,ENN,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,7,GaussianNB,ENN,0.6190476190476191,0.375,0.625
SPECTF.csv,0.25,8,GaussianNB,ENN,1.0,0.0,1.0
SPECTF.csv,0.25,9,GaussianNB,ENN,0.75,0.25,0.75
SPECTF.csv,0.25,0,GaussianNB,LSSm,1.0,0.0,1.0
SPECTF.csv,0.25,1,GaussianNB,LSSm,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,2,GaussianNB,LSSm,0.6190476190476191,0.375,0.625
SPECTF.csv,0.25,3,GaussianNB,LSSm,0.3333333333333333,0.5,0.5
SPECTF.csv,0.25,4,GaussianNB,LSSm,0.4666666666666667,0.5,0.5
SPECTF.csv,0.25,5,GaussianNB,LSSm,0.75,0.25,0.75
SPECTF.csv,0.25,6,GaussianNB,LSSm,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,7,GaussianNB,LSSm,0.6190476190476191,0.375,0.625
SPECTF.csv,0.25,8,GaussianNB,LSSm,0.7333333333333334,0.25,0.75
SPECTF.csv,0.25,9,GaussianNB,LSSm,0.6190476190476191,0.375,0.625
SPECTF.csv,0.25,0,GaussianNB,ENANE,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,1,GaussianNB,ENANE,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,2,GaussianNB,ENANE,0.6190476190476191,0.375,0.625
SPECTF.csv,0.25,3,GaussianNB,ENANE,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,4,GaussianNB,ENANE,0.75,0.25,0.75
SPECTF.csv,0.25,5,GaussianNB,ENANE,0.75,0.25,0.75
SPECTF.csv,0.25,6,GaussianNB,ENANE,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,7,GaussianNB,ENANE,0.7333333333333334,0.25,0.75
SPECTF.csv,0.25,8,GaussianNB,ENANE,0.873015873015873,0.125,0.875
SPECTF.csv,0.25,9,GaussianNB,ENANE,0.3333333333333333,0.5,0.5
ThoraricSurgery.csv,0.25,0,KNeighborsClassifier,ENN,0.7825874296894108,0.14893617021276595,0.851063829787234
ThoraricSurgery.csv,0.25,1,KNeighborsClassifier,ENN,0.7825874296894108,0.14893617021276595,0.851063829787234
ThoraricSurgery.csv,0.25,2,KNeighborsClassifier,ENN,0.7825874296894108,0.14893617021276595,0.851063829787234
ThoraricSurgery.csv,0.25,3,KNeighborsClassifier,ENN,0.7720982528974224,0.2127659574468085,0.7872340425531915
ThoraricSurgery.csv,0.25,4,KNeighborsClassifier,ENN,0.7825874296894108,0.14893617021276595,0.851063829787234
ThoraricSurgery.csv,0.25,5,KNeighborsClassifier,ENN,0.7825874296894108,0.14893617021276595,0.851063829787234
