dataset,percent labeled,fold,base,filter,f1-score,mean squared error,accuracy score
Modeling.csv,0.1,4,GaussianNB,base,0.25207100591715975,1.9230769230769231,0.3076923076923077
Modeling.csv,0.1,5,GaussianNB,base,0.3862229724298689,0.9230769230769231,0.4230769230769231
Modeling.csv,0.1,6,GaussianNB,base,0.43764792899408295,1.8846153846153846,0.46153846153846156
Modeling.csv,0.1,7,GaussianNB,base,0.3877777777777778,1.12,0.48
Modeling.csv,0.1,8,GaussianNB,base,0.5211594202898551,0.84,0.52
Modeling.csv,0.1,9,GaussianNB,base,0.628,1.04,0.68
SPECTF.csv,0.1,0,KNeighborsClassifier,base,0.873015873015873,0.125,0.875
SPECTF.csv,0.1,1,KNeighborsClassifier,base,0.5636363636363637,0.375,0.625
SPECTF.csv,0.1,2,KNeighborsClassifier,base,0.5636363636363637,0.375,0.625
SPECTF.csv,0.1,3,KNeighborsClassifier,base,0.5636363636363637,0.375,0.625
SPECTF.csv,0.1,4,KNeighborsClassifier,base,0.3333333333333333,0.5,0.5
SPECTF.csv,0.1,5,KNeighborsClassifier,base,0.3333333333333333,0.5,0.5
SPECTF.csv,0.1,6,KNeighborsClassifier,base,0.7333333333333334,0.25,0.75
SPECTF.csv,0.1,7,KNeighborsClassifier,base,0.3333333333333333,0.5,0.5
SPECTF.csv,0.1,8,KNeighborsClassifier,base,0.75,0.25,0.75
SPECTF.csv,0.1,9,KNeighborsClassifier,base,0.5,0.5,0.5
SPECTF.csv,0.1,0,DecisionTreeClassifier,base,0.873015873015873,0.125,0.875
SPECTF.csv,0.1,1,DecisionTreeClassifier,base,0.75,0.25,0.75
SPECTF.csv,0.1,2,DecisionTreeClassifier,base,0.2,0.75,0.25
SPECTF.csv,0.1,3,DecisionTreeClassifier,base,0.5636363636363637,0.375,0.625
SPECTF.csv,0.1,4,DecisionTreeClassifier,base,0.873015873015873,0.125,0.875
SPECTF.csv,0.1,5,DecisionTreeClassifier,base,0.2727272727272727,0.625,0.375
SPECTF.csv,0.1,6,DecisionTreeClassifier,base,0.873015873015873,0.125,0.875
SPECTF.csv,0.1,7,DecisionTreeClassifier,base,0.4666666666666667,0.5,0.5
SPECTF.csv,0.1,8,DecisionTreeClassifier,base,0.4666666666666667,0.5,0.5
SPECTF.csv,0.1,9,DecisionTreeClassifier,base,0.873015873015873,0.125,0.875
SPECTF.csv,0.1,0,GaussianNB,base,0.3333333333333333,0.5,0.5
SPECTF.csv,0.1,1,GaussianNB,base,0.3333333333333333,0.5,0.5
SPECTF.csv,0.1,2,GaussianNB,base,0.3333333333333333,0.5,0.5
SPECTF.csv,0.1,3,GaussianNB,base,0.3333333333333333,0.5,0.5
SPECTF.csv,0.1,4,GaussianNB,base,0.3333333333333333,0.5,0.5
SPECTF.csv,0.1,5,GaussianNB,base,0.6190476190476191,0.375,0.625
SPECTF.csv,0.1,6,GaussianNB,base,0.3333333333333333,0.5,0.5
SPECTF.csv,0.1,7,GaussianNB,base,0.4666666666666667,0.5,0.5
SPECTF.csv,0.1,8,GaussianNB,base,0.3333333333333333,0.5,0.5
SPECTF.csv,0.1,9,GaussianNB,base,0.3333333333333333,0.5,0.5
ThoraricSurgery.csv,0.1,0,KNeighborsClassifier,base,0.8289213260762,0.1276595744680851,0.8723404255319149
ThoraricSurgery.csv,0.1,1,KNeighborsClassifier,base,0.7825874296894108,0.14893617021276595,0.851063829787234
ThoraricSurgery.csv,0.1,2,KNeighborsClassifier,base,0.7825874296894108,0.14893617021276595,0.851063829787234
ThoraricSurgery.csv,0.1,3,KNeighborsClassifier,base,0.7825874296894108,0.14893617021276595,0.851063829787234
ThoraricSurgery.csv,0.1,4,KNeighborsClassifier,base,0.7573649754500819,0.2553191489361702,0.7446808510638298
ThoraricSurgery.csv,0.1,5,KNeighborsClassifier,base,0.7718951014349332,0.1702127659574468,0.8297872340425532
ThoraricSurgery.csv,0.1,6,KNeighborsClassifier,base,0.7825874296894108,0.14893617021276595,0.851063829787234
ThoraricSurgery.csv,0.1,7,KNeighborsClassifier,base,0.7825874296894108,0.14893617021276595,0.851063829787234
ThoraricSurgery.csv,0.1,8,KNeighborsClassifier,base,0.7825874296894108,0.14893617021276595,0.851063829787234
ThoraricSurgery.csv,0.1,9,KNeighborsClassifier,base,0.7825874296894108,0.14893617021276595,0.851063829787234
ThoraricSurgery.csv,0.1,0,DecisionTreeClassifier,base,0.7720982528974224,0.2127659574468085,0.7872340425531915
ThoraricSurgery.csv,0.1,1,DecisionTreeClassifier,base,0.7722775832660023,0.23404255319148937,0.7659574468085106
ThoraricSurgery.csv,0.1,2,DecisionTreeClassifier,base,0.7021276595744681,0.2978723404255319,0.7021276595744681
ThoraricSurgery.csv,0.1,3,DecisionTreeClassifier,base,0.649216296856067,0.40425531914893614,0.5957446808510638
ThoraricSurgery.csv,0.1,4,DecisionTreeClassifier,base,0.6968372627947095,0.3404255319148936,0.6595744680851063
ThoraricSurgery.csv,0.1,5,DecisionTreeClassifier,base,0.7720982528974224,0.2127659574468085,0.7872340425531915
ThoraricSurgery.csv,0.1,6,DecisionTreeClassifier,base,0.7718951014349332,0.1702127659574468,0.8297872340425532
ThoraricSurgery.csv,0.1,7,DecisionTreeClassifier,base,0.7265179034769071,0.2553191489361702,0.7446808510638298
ThoraricSurgery.csv,0.1,8,DecisionTreeClassifier,base,0.7273858404877444,0.2978723404255319,0.7021276595744681
ThoraricSurgery.csv,0.1,9,DecisionTreeClassifier,base,0.716925804691762,0.2978723404255319,0.7021276595744681
ThoraricSurgery.csv,0.1,0,GaussianNB,base,0.5992907801418441,0.46808510638297873,0.5319148936170213
ThoraricSurgery.csv,0.1,1,GaussianNB,base,0.2127659574468085,0.7872340425531915,0.2127659574468085
ThoraricSurgery.csv,0.1,2,GaussianNB,base,0.4019243168179338,0.6595744680851063,0.3404255319148936
ThoraricSurgery.csv,0.1,3,GaussianNB,base,0.591572799332499,0.46808510638297873,0.5319148936170213
ThoraricSurgery.csv,0.1,4,GaussianNB,base,0.35897138997442946,0.6595744680851063,0.3404255319148936
ThoraricSurgery.csv,0.1,5,GaussianNB,base,0.2553191489361702,0.7446808510638298,0.2553191489361702
ThoraricSurgery.csv,0.1,6,GaussianNB,base,0.276258020938872,0.7446808510638298,0.2553191489361702
ThoraricSurgery.csv,0.1,7,GaussianNB,base,0.11421253310824576,0.8297872340425532,0.1702127659574468
ThoraricSurgery.csv,0.1,8,GaussianNB,base,0.48818135044338845,0.574468085106383,0.425531914893617
ThoraricSurgery.csv,0.1,9,GaussianNB,base,0.2947094721114572,0.7446808510638298,0.2553191489361702
blood-transfusion.csv,0.1,0,KNeighborsClassifier,base,0.6447775175644027,0.32,0.68
blood-transfusion.csv,0.1,1,KNeighborsClassifier,base,0.7980124223602484,0.2,0.8
blood-transfusion.csv,0.1,2,KNeighborsClassifier,base,0.8280000000000001,0.16,0.84
blood-transfusion.csv,0.1,3,KNeighborsClassifier,base,0.759815668202765,0.22666666666666666,0.7733333333333333
blood-transfusion.csv,0.1,4,KNeighborsClassifier,base,0.6633540372670809,0.3333333333333333,0.6666666666666666
blood-transfusion.csv,0.1,5,KNeighborsClassifier,base,0.7993333333333333,0.18666666666666668,0.8133333333333334
blood-transfusion.csv,0.1,6,KNeighborsClassifier,base,0.6933050847457627,0.29333333333333333,0.7066666666666667
blood-transfusion.csv,0.1,7,KNeighborsClassifier,base,0.7066666666666667,0.29333333333333333,0.7066666666666667
blood-transfusion.csv,0.1,8,KNeighborsClassifier,base,0.6346566662356136,0.3783783783783784,0.6216216216216216
blood-transfusion.csv,0.1,9,KNeighborsClassifier,base,0.7158892763731473,0.24324324324324326,0.7567567567567568
blood-transfusion.csv,0.1,0,DecisionTreeClassifier,base,0.6465180102915951,0.37333333333333335,0.6266666666666667
blood-transfusion.csv,0.1,1,DecisionTreeClassifier,base,0.6432719445108825,0.36,0.64
blood-transfusion.csv,0.1,2,DecisionTreeClassifier,base,0.6605714285714287,0.36,0.64
blood-transfusion.csv,0.1,3,DecisionTreeClassifier,base,0.6993979933110368,0.32,0.68
blood-transfusion.csv,0.1,4,DecisionTreeClassifier,base,0.6534417344173442,0.30666666666666664,0.6933333333333334
blood-transfusion.csv,0.1,5,DecisionTreeClassifier,base,0.6846666666666666,0.29333333333333333,0.7066666666666667
blood-transfusion.csv,0.1,6,DecisionTreeClassifier,base,0.824944099378882,0.17333333333333334,0.8266666666666667
blood-transfusion.csv,0.1,7,DecisionTreeClassifier,base,0.6364223602484471,0.36,0.64
blood-transfusion.csv,0.1,8,DecisionTreeClassifier,base,0.751252329916123,0.24324324324324326,0.7567567567567568
blood-transfusion.csv,0.1,9,DecisionTreeClassifier,base,0.6876380512744148,0.28378378378378377,0.7162162162162162
blood-transfusion.csv,0.1,0,GaussianNB,base,0.6242474916387959,0.4,0.6
blood-transfusion.csv,0.1,1,GaussianNB,base,0.6928039702233251,0.26666666666666666,0.7333333333333333
blood-transfusion.csv,0.1,2,GaussianNB,base,0.7235235732009925,0.24,0.76
blood-transfusion.csv,0.1,3,GaussianNB,base,0.6846666666666666,0.29333333333333333,0.7066666666666667
blood-transfusion.csv,0.1,4,GaussianNB,base,0.6833255633255633,0.30666666666666664,0.6933333333333334
blood-transfusion.csv,0.1,5,GaussianNB,base,0.7114285714285714,0.24,0.76
blood-transfusion.csv,0.1,6,GaussianNB,base,0.6467877473570072,0.3333333333333333,0.6666666666666666
blood-transfusion.csv,0.1,7,GaussianNB,base,0.6534417344173442,0.30666666666666664,0.6933333333333334
blood-transfusion.csv,0.1,8,GaussianNB,base,0.7075289575289575,0.2702702702702703,0.7297297297297297
blood-transfusion.csv,0.1,9,GaussianNB,base,0.6703115329069529,0.22972972972972974,0.7702702702702703
dermatology.csv,0.1,0,KNeighborsClassifier,base,0.0,1.0,0.0
dermatology.csv,0.1,1,KNeighborsClassifier,base,0.0,1.0810810810810811,0.0
dermatology.csv,0.1,2,KNeighborsClassifier,base,0.0,2.2972972972972974,0.0
dermatology.csv,0.1,3,KNeighborsClassifier,base,0.0,1.945945945945946,0.0
dermatology.csv,0.1,4,KNeighborsClassifier,base,0.0,1.945945945945946,0.0
dermatology.csv,0.1,5,KNeighborsClassifier,base,0.0,1.0,0.0
dermatology.csv,0.1,6,KNeighborsClassifier,base,0.0,2.9444444444444446,0.0
dermatology.csv,0.1,7,KNeighborsClassifier,base,0.0,2.9444444444444446,0.0
dermatology.csv,0.1,8,KNeighborsClassifier,base,0.0,1.0,0.0
dermatology.csv,0.1,9,KNeighborsClassifier,base,0.0,1.4444444444444444,0.0
dermatology.csv,0.1,0,DecisionTreeClassifier,base,0.0,2.1621621621621623,0.0
dermatology.csv,0.1,1,DecisionTreeClassifier,base,0.036036036036036036,1.6486486486486487,0.02702702702702703
dermatology.csv,0.1,2,DecisionTreeClassifier,base,0.0193050193050193,1.7837837837837838,0.02702702702702703
dermatology.csv,0.1,3,DecisionTreeClassifier,base,0.0,1.945945945945946,0.0
dermatology.csv,0.1,4,DecisionTreeClassifier,base,0.0,1.5945945945945945,0.0
dermatology.csv,0.1,5,DecisionTreeClassifier,base,0.0,1.7297297297297298,0.0
dermatology.csv,0.1,6,DecisionTreeClassifier,base,0.05555555555555555,3.7222222222222223,0.05555555555555555
dermatology.csv,0.1,7,DecisionTreeClassifier,base,0.0,1.0,0.0
dermatology.csv,0.1,8,DecisionTreeClassifier,base,0.07592592592592592,3.2222222222222223,0.08333333333333333
dermatology.csv,0.1,9,DecisionTreeClassifier,base,0.0,2.1944444444444446,0.0
dermatology.csv,0.1,0,GaussianNB,base,0.036036036036036036,1.4864864864864864,0.05405405405405406
dermatology.csv,0.1,1,GaussianNB,base,0.0,3.081081081081081,0.0
dermatology.csv,0.1,2,GaussianNB,base,0.0794912559618442,1.6756756756756757,0.13513513513513514
dermatology.csv,0.1,3,GaussianNB,base,0.04504504504504504,2.918918918918919,0.05405405405405406
dermatology.csv,0.1,4,GaussianNB,base,0.0,1.0,0.0
dermatology.csv,0.1,5,GaussianNB,base,0.0,1.4324324324324325,0.0
dermatology.csv,0.1,6,GaussianNB,base,0.0,1.4444444444444444,0.0
dermatology.csv,0.1,7,GaussianNB,base,0.08169934640522876,1.0277777777777777,0.1388888888888889
dermatology.csv,0.1,8,GaussianNB,base,0.0,1.5,0.0
dermatology.csv,0.1,9,GaussianNB,base,0.021367521367521368,4.222222222222222,0.027777777777777776
ecoli.csv,0.1,0,KNeighborsClassifier,base,0.1372549019607843,7.5,0.14705882352941177
ecoli.csv,0.1,1,KNeighborsClassifier,base,0.1286764705882353,12.352941176470589,0.14705882352941177
ecoli.csv,0.1,2,KNeighborsClassifier,base,0.0,8.764705882352942,0.0
ecoli.csv,0.1,3,KNeighborsClassifier,base,0.0,10.941176470588236,0.0
ecoli.csv,0.1,4,KNeighborsClassifier,base,0.16059757236227828,10.117647058823529,0.14705882352941177
ecoli.csv,0.1,5,KNeighborsClassifier,base,0.0,9.0,0.0
ecoli.csv,0.1,6,KNeighborsClassifier,base,0.6035527690700105,8.878787878787879,0.6666666666666666
ecoli.csv,0.1,7,KNeighborsClassifier,base,0.0,8.818181818181818,0.0
ecoli.csv,0.1,8,KNeighborsClassifier,base,0.5124796350602802,6.787878787878788,0.5454545454545454
ecoli.csv,0.1,9,KNeighborsClassifier,base,0.0,12.909090909090908,0.0
ecoli.csv,0.1,0,DecisionTreeClassifier,base,0.023529411764705882,6.529411764705882,0.029411764705882353
ecoli.csv,0.1,1,DecisionTreeClassifier,base,0.12669683257918551,10.0,0.11764705882352941
ecoli.csv,0.1,2,DecisionTreeClassifier,base,0.0,9.5,0.0
ecoli.csv,0.1,3,DecisionTreeClassifier,base,0.1198752228163993,9.735294117647058,0.08823529411764706
ecoli.csv,0.1,4,DecisionTreeClassifier,base,0.08660130718954248,10.352941176470589,0.058823529411764705
ecoli.csv,0.1,5,DecisionTreeClassifier,base,0.17245158933138474,9.323529411764707,0.14705882352941177
ecoli.csv,0.1,6,DecisionTreeClassifier,base,0.0,6.787878787878788,0.0
ecoli.csv,0.1,7,DecisionTreeClassifier,base,0.0,11.0,0.0
ecoli.csv,0.1,8,DecisionTreeClassifier,base,0.0,8.242424242424242,0.0
ecoli.csv,0.1,9,DecisionTreeClassifier,base,0.05387205387205387,6.818181818181818,0.030303030303030304
ecoli.csv,0.1,0,GaussianNB,base,0.05456656346749226,8.352941176470589,0.058823529411764705
ecoli.csv,0.1,1,GaussianNB,base,0.0374331550802139,13.235294117647058,0.029411764705882353
ecoli.csv,0.1,2,GaussianNB,base,0.003095975232198142,8.911764705882353,0.029411764705882353
ecoli.csv,0.1,3,GaussianNB,base,0.0,10.676470588235293,0.0
ecoli.csv,0.1,4,GaussianNB,base,0.026143790849673203,11.558823529411764,0.029411764705882353
ecoli.csv,0.1,5,GaussianNB,base,0.0,10.264705882352942,0.0
ecoli.csv,0.1,6,GaussianNB,base,0.0,11.333333333333334,0.0
ecoli.csv,0.1,7,GaussianNB,base,0.048484848484848485,10.151515151515152,0.030303030303030304
ecoli.csv,0.1,8,GaussianNB,base,0.05387205387205387,14.636363636363637,0.030303030303030304
ecoli.csv,0.1,9,GaussianNB,base,0.03856749311294766,7.333333333333333,0.030303030303030304
glass.csv,0.1,0,KNeighborsClassifier,base,0.06363636363636364,11.727272727272727,0.045454545454545456
glass.csv,0.1,1,KNeighborsClassifier,base,0.0979020979020979,11.318181818181818,0.09090909090909091
glass.csv,0.1,2,KNeighborsClassifier,base,0.06698564593301436,4.954545454545454,0.09090909090909091
glass.csv,0.1,3,KNeighborsClassifier,base,0.0,8.409090909090908,0.0
glass.csv,0.1,4,KNeighborsClassifier,base,0.1568627450980392,9.619047619047619,0.19047619047619047
glass.csv,0.1,5,KNeighborsClassifier,base,0.13333333333333333,10.80952380952381,0.14285714285714285
glass.csv,0.1,6,KNeighborsClassifier,base,0.0,10.857142857142858,0.0
glass.csv,0.1,7,KNeighborsClassifier,base,0.047619047619047616,10.095238095238095,0.047619047619047616
glass.csv,0.1,8,KNeighborsClassifier,base,0.12121212121212122,11.952380952380953,0.09523809523809523
glass.csv,0.1,9,KNeighborsClassifier,base,0.06666666666666668,8.80952380952381,0.047619047619047616
glass.csv,0.1,0,DecisionTreeClassifier,base,0.13636363636363635,3.227272727272727,0.13636363636363635
glass.csv,0.1,1,DecisionTreeClassifier,base,0.07954545454545454,3.272727272727273,0.09090909090909091
glass.csv,0.1,2,DecisionTreeClassifier,base,0.1216783216783217,3.8636363636363638,0.09090909090909091
glass.csv,0.1,3,DecisionTreeClassifier,base,0.2024793388429752,5.545454545454546,0.3181818181818182
glass.csv,0.1,4,DecisionTreeClassifier,base,0.14035087719298248,6.238095238095238,0.19047619047619047
glass.csv,0.1,5,DecisionTreeClassifier,base,0.13333333333333336,6.0,0.19047619047619047
glass.csv,0.1,6,DecisionTreeClassifier,base,0.125,8.952380952380953,0.09523809523809523
glass.csv,0.1,7,DecisionTreeClassifier,base,0.05128205128205128,8.19047619047619,0.047619047619047616
glass.csv,0.1,8,DecisionTreeClassifier,base,0.06060606060606061,4.571428571428571,0.047619047619047616
glass.csv,0.1,9,DecisionTreeClassifier,base,0.125,6.714285714285714,0.14285714285714285
glass.csv,0.1,0,GaussianNB,base,0.1414141414141414,5.681818181818182,0.18181818181818182
glass.csv,0.1,1,GaussianNB,base,0.2024793388429752,8.045454545454545,0.3181818181818182
glass.csv,0.1,2,GaussianNB,base,0.20363636363636364,5.636363636363637,0.3181818181818182
glass.csv,0.1,3,GaussianNB,base,0.30991735537190085,9.772727272727273,0.2727272727272727
glass.csv,0.1,4,GaussianNB,base,0.06060606060606061,9.333333333333334,0.047619047619047616
glass.csv,0.1,5,GaussianNB,base,0.24380952380952378,9.0,0.38095238095238093
glass.csv,0.1,6,GaussianNB,base,0.0,9.142857142857142,0.0
glass.csv,0.1,7,GaussianNB,base,0.055555555555555546,7.666666666666667,0.047619047619047616
glass.csv,0.1,8,GaussianNB,base,0.1176470588235294,6.904761904761905,0.14285714285714285
glass.csv,0.1,9,GaussianNB,base,0.0,10.904761904761905,0.0
imageSegmentation.csv,0.1,0,KNeighborsClassifier,base,0.5945054945054945,5.9523809523809526,0.6190476190476191
imageSegmentation.csv,0.1,1,KNeighborsClassifier,base,0.3333333333333333,12.285714285714286,0.42857142857142855
imageSegmentation.csv,0.1,2,KNeighborsClassifier,base,0.07142857142857142,3.4285714285714284,0.14285714285714285
imageSegmentation.csv,0.1,3,KNeighborsClassifier,base,0.6857142857142857,3.0952380952380953,0.7142857142857143
imageSegmentation.csv,0.1,4,KNeighborsClassifier,base,0.47792207792207786,4.857142857142857,0.5238095238095238
imageSegmentation.csv,0.1,5,KNeighborsClassifier,base,0.028571428571428574,3.380952380952381,0.047619047619047616
imageSegmentation.csv,0.1,6,KNeighborsClassifier,base,0.37142857142857144,7.095238095238095,0.47619047619047616
imageSegmentation.csv,0.1,7,KNeighborsClassifier,base,0.023809523809523808,2.380952380952381,0.047619047619047616
imageSegmentation.csv,0.1,8,KNeighborsClassifier,base,0.4349206349206349,2.2857142857142856,0.5238095238095238
imageSegmentation.csv,0.1,9,KNeighborsClassifier,base,0.7391156462585033,1.7619047619047619,0.7619047619047619
imageSegmentation.csv,0.1,0,DecisionTreeClassifier,base,0.7462585034013606,2.0952380952380953,0.7619047619047619
imageSegmentation.csv,0.1,1,DecisionTreeClassifier,base,0.4272108843537415,3.9047619047619047,0.42857142857142855
imageSegmentation.csv,0.1,2,DecisionTreeClassifier,base,0.5047619047619047,4.0,0.5238095238095238
imageSegmentation.csv,0.1,3,DecisionTreeClassifier,base,0.5037414965986395,1.5238095238095237,0.5238095238095238
imageSegmentation.csv,0.1,4,DecisionTreeClassifier,base,0.40272108843537413,4.285714285714286,0.42857142857142855
imageSegmentation.csv,0.1,5,DecisionTreeClassifier,base,0.5418367346938776,0.8571428571428571,0.5714285714285714
imageSegmentation.csv,0.1,6,DecisionTreeClassifier,base,0.4697278911564626,3.2857142857142856,0.47619047619047616
imageSegmentation.csv,0.1,7,DecisionTreeClassifier,base,0.7071428571428571,1.5714285714285714,0.7142857142857143
imageSegmentation.csv,0.1,8,DecisionTreeClassifier,base,0.19387755102040816,1.5238095238095237,0.19047619047619047
imageSegmentation.csv,0.1,9,DecisionTreeClassifier,base,0.40068027210884355,4.428571428571429,0.42857142857142855
imageSegmentation.csv,0.1,0,GaussianNB,base,0.38095238095238093,3.4285714285714284,0.42857142857142855
imageSegmentation.csv,0.1,1,GaussianNB,base,0.35833333333333334,3.0476190476190474,0.42857142857142855
imageSegmentation.csv,0.1,2,GaussianNB,base,0.2510204081632653,6.333333333333333,0.38095238095238093
imageSegmentation.csv,0.1,3,GaussianNB,base,0.24053724053724052,8.142857142857142,0.2857142857142857
imageSegmentation.csv,0.1,4,GaussianNB,base,0.22448979591836732,7.190476190476191,0.3333333333333333
imageSegmentation.csv,0.1,5,GaussianNB,base,0.34688644688644693,8.428571428571429,0.42857142857142855
imageSegmentation.csv,0.1,6,GaussianNB,base,0.10476190476190476,5.714285714285714,0.09523809523809523
imageSegmentation.csv,0.1,7,GaussianNB,base,0.38231292517006804,4.904761904761905,0.42857142857142855
imageSegmentation.csv,0.1,8,GaussianNB,base,0.09285714285714286,8.619047619047619,0.19047619047619047
imageSegmentation.csv,0.1,9,GaussianNB,base,0.2683982683982684,7.761904761904762,0.38095238095238093
indian-liver.csv,0.1,0,KNeighborsClassifier,base,0.32675743262017226,1.3728813559322033,0.23728813559322035
indian-liver.csv,0.1,1,KNeighborsClassifier,base,0.1954137587238285,1.6440677966101696,0.11864406779661017
indian-liver.csv,0.1,2,KNeighborsClassifier,base,0.31144067796610164,1.2203389830508475,0.23728813559322035
indian-liver.csv,0.1,3,KNeighborsClassifier,base,0.061628760088041086,1.6379310344827587,0.034482758620689655
indian-liver.csv,0.1,4,KNeighborsClassifier,base,0.4073275862068966,1.3103448275862069,0.3103448275862069
indian-liver.csv,0.1,5,KNeighborsClassifier,base,0.41379310344827586,1.3620689655172413,0.3103448275862069
indian-liver.csv,0.1,6,KNeighborsClassifier,base,0.353448275862069,1.2413793103448276,0.27586206896551724
indian-liver.csv,0.1,7,KNeighborsClassifier,base,0.1979310344827586,1.6551724137931034,0.1206896551724138
